target,target1,date,date1,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
25,m25,10/22/20,66,FALSE,510.5,17,0.8,0.49,0.13,0.29,0.39,0.1,41.01,-0.03
25,m25,10/22/20,66,FALSE,627.5,20,0.2,0.52,0.13,0.31,0.41,0.1,41.24,-0.74
25,m25,10/22/20,66,FALSE,424.5,19,0.72,0.47,0.08,0.31,0.37,0.08,41.44,-0.02
25,m25,10/22/20,66,FALSE,226.5,12,0.63,0.4,0.03,0.27,0.33,0.06,40.25,-0.21
25,m25,10/22/20,67,FALSE,242.5,16,1.8,0.44,0.04,0,0.35,0.05,40.39,-0.11
25,m25,10/22/20,67,FALSE,203,13,0.4,0.4,0.04,0.29,0.33,0.05,40.12,0.04
25,m25,10/22/20,67,FALSE,382,18,1.84,0.45,0.06,0,0.35,0.08,40.57,-0.06
25,m25,10/22/20,67,FALSE,435.5,18,0.89,0.46,0.08,0,0.36,0.08,39.26,-0.06
25,m25,10/22/20,68,FALSE,827,22,3.22,0.96,0.21,0,0.86,0.38,39.07,-0.53
25,m25,10/22/20,68,FALSE,1073,21,0.4,0.97,0.3,0.18,0.87,0.45,38.9,0.23
25,m25,10/22/20,68,FALSE,937.5,19,4,0.96,0.42,0.27,0.89,0.6,37.96,-0.15
25,m25,10/22/20,68,FALSE,531,23,21.27,0.98,0.75,2.71,0.89,0.56,40.7,2.09
25,m25,10/22/20,69,FALSE,423.5,21,1.84,1,0.18,0,0.92,0.36,40.71,0
25,m25,10/22/20,69,FALSE,705,22,8.29,0.98,0.3,0.31,0.87,0.42,40.18,-1.42
25,m25,10/22/20,69,FALSE,739,20,3.67,0.52,0.35,2.38,0.42,0.21,39.75,0.2
25,m25,10/22/20,70,FALSE,609.5,14,0.4,0.45,-0.02,0,0.47,0.15,40.54,-0.03
25,m25,10/22/20,70,FALSE,532.5,18,5.49,0.52,-0.01,0.24,0.45,0.14,41.26,0.83
25,m25,10/22/20,70,FALSE,697.5,18,0.57,0.53,-0.02,0,0.48,0.18,39.09,-0.11
25,m25,10/22/20,70,FALSE,808,20,0.45,0.54,-0.02,0.05,0.48,0.19,38.67,0.09
25,m25,10/22/20,71,FALSE,439.5,18,0.2,0.59,0.19,0.26,0.5,0.11,41.13,0.05
25,m25,10/22/20,71,FALSE,710,17,0.82,0.5,-0.02,0.15,0.49,0.19,39.11,-0.04
25,m25,10/22/20,71,FALSE,743.5,17,0.28,0.46,-0.02,0,0.49,0.19,39.53,-0.15
25,m25,10/22/20,71,FALSE,670,19,0.82,0.5,-0.02,0.24,0.49,0.21,39.31,-0.04
25,m25,10/22/20,72,FALSE,300,15,7.34,0.96,0.28,0.28,0.89,0.39,40.08,1.47
25,m25,10/22/20,72,FALSE,641,19,0.72,0.53,0.2,0,0.43,0.12,39.77,-0.6
25,m25,10/22/20,72,FALSE,507,17,0.82,0.59,0.14,0,0.49,0.11,40.04,0.05
25,m25,10/22/20,72,FALSE,517,18,0.2,0.6,0.15,0,0.5,0.11,41.44,0.03
25,m25,10/22/20,73,FALSE,428.5,17,5.05,0.59,0.14,1.27,0.49,0.09,38.76,-0.9
25,m25,10/22/20,73,FALSE,482,13,0.63,0.44,0.06,0.33,0.48,0.19,39.29,-0.11
25,m25,10/22/20,73,FALSE,644,18,1.41,0.6,0.25,0,0.51,0.14,39.93,-0.08
25,m25,10/22/20,73,FALSE,679.5,18,2.53,0.59,0.07,0,0.49,0.15,39.71,0.95
25,m25,10/22/20,74,FALSE,535.5,16,0.89,0.47,-0.02,0,0.49,0.18,39.79,0.02
25,m25,10/22/20,74,FALSE,581.5,17,0.82,0.51,-0.01,0.29,0.46,0.16,40.26,0.09
25,m25,10/22/20,74,FALSE,567.5,17,1.84,0.59,0.21,0,0.5,0.12,39.97,0
25,m25,10/22/20,74,FALSE,395.5,16,1.02,0.59,0.1,0.31,0.51,0.09,42.19,0.41
25,m25,10/22/20,75,FALSE,588.5,14,1.61,0.49,-0.02,0,0.47,0.15,39.55,0.11
25,m25,10/22/20,75,FALSE,732.5,18,2.44,0.56,0.15,0,0.46,0.14,40.06,-0.51
25,m25,10/22/20,75,FALSE,928.5,25,9.75,1,0.26,1,0.89,0.44,38.24,-0.37
25,m25,10/22/20,75,FALSE,589,19,2.78,0.54,0.32,0,0.47,0.14,39.06,-2.24
25,m25,10/22/20,76,FALSE,654,17,0,0.57,0.07,0,0.5,0.2,38.69,-0.04
25,m25,10/22/20,76,FALSE,537,18,0.2,0.6,0.09,0.01,0.5,0.11,39.28,-0.07
25,m25,10/22/20,76,FALSE,471,17,0,0.59,0.08,0.29,0.5,0.1,38.98,-0.02
25,m25,10/22/20,76,FALSE,568,16,1.81,0.46,-0.02,0,0.5,0.16,39.64,-0.13
25,m25,10/22/20,77,FALSE,553.5,19,1.22,0.59,0.28,0.16,0.51,0.12,39.29,0.07
25,m25,10/22/20,77,FALSE,578.5,19,0.72,0.6,0.28,0,0.52,0.12,39.49,-0.02
25,m25,10/22/20,77,FALSE,569,19,0.72,0.61,0.25,0,0.52,0.12,39.9,0.04
25,m25,10/22/20,77,FALSE,626.5,19,0.63,0.62,0.19,0.2,0.52,0.14,38.73,-0.09
25,m25,10/22/20,78,FALSE,506.5,17,0.89,0.62,0.15,0.19,0.53,0.1,40.03,-0.03
25,m25,10/22/20,78,FALSE,659,19,1.46,0.63,0.16,0,0.53,0.14,39.44,-0.07
25,m25,10/22/20,78,FALSE,582.5,21,1.9,1,0.18,0.32,0.9,0.31,39.58,-0.6
25,m25,10/22/20,79,FALSE,764,24,9.87,0.64,0.32,0.33,0.53,0.16,38.86,-0.52
25,m25,10/22/20,79,FALSE,534,18,0.72,0.55,0.01,0.34,0.47,0.12,41.64,0.7
25,m25,10/22/20,79,FALSE,489,18,0,0.6,0.12,0,0.5,0.1,41.19,0.53
25,m25,10/22/20,79,FALSE,498.5,18,0.8,0.59,0.12,0,0.49,0.1,40.39,0.02
25,m25,10/22/20,80,FALSE,501.5,18,0.82,0.59,0.08,0,0.49,0.09,40.03,-0.07
25,m25,10/22/20,80,FALSE,408,16,6.53,0.52,-0.02,1.22,0.48,0.16,41.12,1.44
25,m25,10/22/20,80,FALSE,522,18,0.8,0.59,0.07,0,0.49,0.1,39.68,-0.18
25,m25,10/22/20,80,FALSE,729.5,22,1.7,0.56,0,0.2,0.47,0.18,39.13,0.05
25,m25,10/22/20,81,FALSE,580.5,17,1.17,0.51,0.03,0.08,0.46,0.21,38.08,-0.02
25,m25,10/22/20,81,FALSE,508,17,0.6,0.56,0.07,0.27,0.47,0.1,39.55,-0.09
25,m25,10/22/20,81,FALSE,539.5,17,0.28,0.58,0.18,0,0.49,0.11,40.48,-0.18
25,m25,10/22/20,81,FALSE,531.5,19,0.6,0.59,0.08,0,0.48,0.1,40.17,-0.02
25,m25,10/22/20,82,FALSE,577.5,18,0.28,0.58,0.03,0.18,0.49,0.11,39.2,0.09
25,m25,10/22/20,82,FALSE,441.5,16,0.28,0.53,0.1,0.29,0.44,0.09,39.35,-0.07
25,m25,10/22/20,82,FALSE,545.5,18,0.8,0.54,0.14,0,0.44,0.1,39.29,-0.17
25,m25,10/22/20,82,FALSE,627,16,0.28,0.4,0.01,0.17,0.46,0.16,38.67,-0.04
25,m25,10/22/20,83,FALSE,675,17,1.65,0.4,0.02,0,0.46,0.18,39.42,0
25,m25,10/22/20,83,FALSE,500.5,18,1.97,0.83,0.44,3.02,0.9,0.6,40.12,-0.31
25,m25,10/22/20,83,FALSE,439.5,17,4.72,0.95,0.26,0.24,0.89,0.42,40.01,0.04
25,m25,10/22/20,83,FALSE,433.5,15,0.8,0.52,0.05,0,0.44,0.1,41.13,-0.13
25,m25,10/22/20,84,FALSE,602.5,17,0.45,0.53,-0.01,0.04,0.48,0.16,39.6,0.07
25,m25,10/22/20,84,FALSE,701,20,0.57,0.56,0,0,0.48,0.18,38.34,0.22
25,m25,10/22/20,84,FALSE,768,21,0.4,0.59,0.17,0.16,0.47,0.2,39.24,0.29
25,m25,10/22/20,84,FALSE,671,18,0.72,0.56,0.22,0.41,0.47,0.18,38.69,-0.02
25,m25,10/22/20,85,FALSE,592.5,18,1.08,0.57,0.13,0,0.47,0.11,39.79,-0.16
25,m25,10/22/20,85,FALSE,442.5,14,0.82,0.53,0.05,0.27,0.46,0.11,42.03,-0.04
25,m25,10/22/20,85,FALSE,564,16,0.82,0.51,-0.02,0.22,0.46,0.14,40.28,0.09
25,m25,10/22/20,85,FALSE,585.5,18,2,0.56,0.16,0.4,0.46,0.12,40.74,-0.07
25,m25,10/22/20,86,FALSE,543.5,20,0.72,0.6,0.28,0.27,0.52,0.12,41.06,-0.06
25,m25,10/22/20,86,FALSE,521,20,0.57,0.61,0.28,0,0.52,0.12,42.14,-0.09
25,m25,10/22/20,86,FALSE,419,16,0.45,0.56,0.08,0,0.47,0.09,42.43,-0.13
25,m25,10/22/20,86,FALSE,513,19,0.4,0.58,0.12,0.31,0.48,0.1,41.15,-0.29
25,m25,10/22/20,87,FALSE,438.5,17,1.46,0.55,0.27,0,0.48,0.12,41.73,0.27
25,m25,10/22/20,87,FALSE,646,15,0.82,0.45,-0.02,0.21,0.49,0.14,39.69,-0.34
25,m25,10/22/20,87,FALSE,611,18,0.63,0.62,0.16,0.39,0.52,0.11,40.23,-0.2
25,m25,10/22/20,88,FALSE,389,16,1,0.59,0.13,0.4,0.51,0.09,41.28,0.04
25,m25,10/22/20,88,FALSE,802,19,0.45,0.57,-0.02,0,0.51,0.18,39.11,0.02
25,m25,10/22/20,88,FALSE,573,16,0,0.45,-0.02,0,0.5,0.15,40.59,-0.07
25,m25,10/22/20,88,FALSE,735.5,19,0.8,0.58,0.29,0,0.5,0.15,39.86,-0.17
25,m25,10/22/20,89,FALSE,638.5,19,0.2,0.42,-0.02,0,0.5,0.14,39.66,0.11
25,m25,10/22/20,89,FALSE,535.5,18,0.28,0.6,0.22,0,0.51,0.11,40.15,-0.11
25,m25,10/22/20,89,FALSE,447.5,16,0.28,0.6,0.14,0.19,0.51,0.09,41.32,0.13
25,m25,10/22/20,89,FALSE,677.5,16,0.28,0.45,0.01,0.17,0.51,0.16,39.73,0.07
25,m25,10/22/20,90,FALSE,716,18,0.8,0.44,-0.02,0,0.51,0.15,38.56,-0.04
25,m25,10/22/20,90,FALSE,689,17,0.8,0.45,-0.02,0,0.51,0.15,38.62,0
25,m25,10/22/20,90,FALSE,517,16,0,0.58,0.18,0.18,0.5,0.1,38.82,0.02
25,m25,10/22/20,90,FALSE,475.5,16,4.39,0.55,-0.02,0.74,0.49,0.14,42.01,1.89
25,m25,10/22/20,91,FALSE,662,19,1.84,0.9,0.1,0.28,0.88,0.34,37.52,0.08
25,m25,10/22/20,91,FALSE,560.5,16,0.4,0.43,-0.01,0,0.48,0.15,40.23,-0.02
25,m25,10/22/20,91,FALSE,535,18,0.45,0.56,0.27,0.26,0.49,0.12,40.25,-0.11
25,m25,10/22/20,91,FALSE,582.5,20,1.08,0.58,0.28,0,0.49,0.12,39.46,-0.02
25,m25,10/22/20,92,FALSE,495.5,17,0.2,0.6,0.15,0.19,0.51,0.1,40.15,0.01
25,m25,10/22/20,92,FALSE,419,16,1.02,0.6,0.15,0,0.51,0.09,40.54,0.02
25,m25,10/22/20,92,FALSE,752,20,0.45,0.6,0.15,0,0.49,0.12,38.36,-0.24
25,m25,10/22/20,92,FALSE,659,20,0.89,0.6,0.23,0,0.49,0.12,38.84,-0.03
25,m25,10/23/20,93,FALSE,692,20,0.4,0.61,0.19,0,0.5,0.12,38.76,0
25,m25,10/23/20,93,FALSE,845.5,22,1.08,0.63,0.17,0.05,0.51,0.12,38.1,-0.02
25,m25,10/23/20,93,FALSE,463,17,1.17,0.61,0.13,0,0.52,0.09,40.7,0.05
25,m25,10/23/20,93,FALSE,612.5,19,0.63,0.62,0.18,0.13,0.52,0.11,39.6,0.14
25,m25,10/23/20,94,FALSE,496.5,17,0.45,0.6,0.22,0,0.52,0.11,40.41,-0.16
25,m25,10/23/20,94,FALSE,734,16,1.28,0.47,-0.02,0,0.51,0.16,38.65,-0.02
25,m25,10/23/20,94,FALSE,587.5,20,5.1,0.58,0.1,0.15,0.47,0.09,39.31,0.02
25,m25,10/23/20,94,FALSE,605.5,19,0.28,0.58,0.01,0.27,0.49,0.11,40.7,-0.67
25,m25,10/23/20,95,FALSE,422,16,0.63,0.57,0.12,0,0.48,0.09,39.93,0.03
25,m25,10/23/20,95,FALSE,461.5,17,0.28,0.58,0.14,0.37,0.49,0.09,40.68,-0.11
25,m25,10/23/20,95,FALSE,808.5,21,5.72,0.96,0.29,1.01,0.84,0.36,36.88,-1.28
25,m25,10/23/20,95,FALSE,583.5,21,2.01,0.6,0.13,0,0.49,0.09,40.15,0.03
25,m25,10/23/20,96,FALSE,673.5,23,1.17,0.65,0.01,0,0.53,0.11,39.88,-1.09
25,m25,10/23/20,96,FALSE,548.5,18,1.8,0.6,0.14,0,0.5,0.1,39.82,-0.54
25,m25,10/23/20,96,FALSE,584.5,15,0.72,0.43,-0.02,0.25,0.48,0.12,39.04,-0.29
25,m25,10/23/20,97,FALSE,472,17,0.89,0.56,0.27,2.87,0.49,0.12,41.46,0.02
25,m25,10/23/20,97,FALSE,703,18,0.8,0.44,-0.02,0,0.51,0.15,38.51,-0.01
25,m25,10/23/20,97,FALSE,602,22,9.14,1,0.2,0.32,0.91,0.39,40.6,0.63
25,m25,10/23/20,97,FALSE,548,12,2.68,0.48,-0.02,0.13,0.47,0.12,40.1,-0.35
25,m25,10/23/20,98,FALSE,416,17,5.39,0.57,0.11,0,0.48,0.08,41.53,-1.6
25,m25,10/23/20,98,FALSE,553.5,14,0.4,0.46,-0.02,0,0.5,0.12,39.04,0.11
25,m25,10/23/20,98,FALSE,521.5,15,0.28,0.56,0.2,0,0.49,0.11,39.37,0.08
25,m25,10/23/20,98,FALSE,613,18,0.63,0.58,0.2,0.33,0.49,0.11,39.38,-0.04
25,m25,10/23/20,99,FALSE,597.5,19,3.49,0.56,0.18,0,0.46,0.1,38.45,0.41
25,m25,10/23/20,99,FALSE,585.5,19,1.46,0.5,-0.01,0,0.42,0.14,40.84,-0.33
25,m25,10/23/20,99,FALSE,969,23,8.1,0.55,0.44,2.93,0.44,0.28,39.53,-0.24
25,m25,10/23/20,99,FALSE,656.5,22,12.08,0.63,0.11,0.37,0.51,0.09,40.08,-0.49
25,m25,10/23/20,100,FALSE,320.5,17,0.2,0.37,1,0,0.29,0.9,39.37,-0.01
25,m25,10/23/20,100,FALSE,363,13,1.28,0.28,0.9,0,0.36,0.91,39.29,0.51
25,m25,10/23/20,100,FALSE,862.5,28,11.12,0.87,0.37,0.91,0.74,0.18,37.96,-2.45
25,m25,10/23/20,100,FALSE,446.5,14,0.82,0.3,1,0.49,0.34,0.85,41.08,-0.31
25,m25,10/23/20,101,FALSE,807,21,18.92,0.13,0.39,0.47,0.07,0.16,38.06,-2.29
25,m25,10/23/20,101,FALSE,658,22,53.1,0.93,0.28,0,0.81,0.24,39.34,0.26
25,m25,10/23/20,101,FALSE,762.5,20,0.82,0.6,0.67,0.27,0.51,0.81,40.12,0.48
25,m25,10/23/20,101,FALSE,560,0,4.39,0.54,0.84,0,0.54,0.84,40.14,0.02
25,m25,10/23/20,102,FALSE,860,19,0.4,0.62,0.6,0.37,0.53,0.7,40.3,0.22
25,m25,10/23/20,102,FALSE,851,20,0.72,0.62,0.63,0,0.53,0.78,40.57,-0.17
25,m25,10/23/20,102,FALSE,876,19,0.4,0.6,0.63,0.22,0.53,0.8,39.77,0.04
25,m25,10/23/20,102,FALSE,693,18,0.89,0.61,0.68,0,0.52,0.8,40.54,0.06
25,m25,10/23/20,103,FALSE,803,17,0.57,0.5,0.47,0,0.52,0.68,39.53,0
25,m25,10/23/20,103,FALSE,829,18,0.2,0.44,0.56,0,0.5,0.74,39.84,-0.11
25,m25,10/23/20,103,FALSE,712.5,22,7.6,0.93,-0.01,0.75,0.86,0.21,41,1.08
25,m25,10/23/20,103,FALSE,860,19,1.4,0.67,0.9,0,0.57,0.8,40.21,0.44
25,m25,10/23/20,104,FALSE,549.5,0,0.4,0.55,0.82,0,0.55,0.82,40.12,-0.02
25,m25,10/23/20,104,FALSE,823.5,22,3.94,0.68,0.65,0.38,0.56,0.68,39.95,-0.02
25,m25,10/23/20,104,FALSE,906.5,0,0.72,0.53,0.72,0,0.53,0.72,40.41,-0.02
25,m25,10/23/20,104,FALSE,880.5,20,6.6,0.64,0.76,0.93,0.53,0.76,39.11,-0.77
25,m25,10/23/20,105,FALSE,994.5,24,101.94,0.7,0.06,1.81,0.76,0.34,38.13,0.16
25,m25,10/23/20,105,FALSE,889,29,10.69,0.98,0.28,0.52,0.83,0.19,39.97,2.38
25,m25,10/23/20,105,FALSE,806,20,0.28,0.89,0.29,0,0.91,0.54,37.71,0.12
25,m25,10/23/20,106,FALSE,526.5,20,1.56,1,0.32,0.3,0.89,0.28,40.6,-0.32
25,m25,10/23/20,106,FALSE,905.5,31,6.79,0.99,0.05,0,0.82,0.1,40.64,1.59
25,m25,10/23/20,106,FALSE,896,21,2.51,0.91,0.28,0.11,0.83,0.49,38.6,0.04
25,m25,10/23/20,106,FALSE,586,26,3.69,1,0.25,0,0.88,0.42,42.16,1.69
25,m25,10/23/20,107,FALSE,466.5,15,1.22,0.49,-0.02,0.21,0.43,0.11,41.89,-0.58
25,m25,10/23/20,107,FALSE,774,27,36.51,0.4,0.16,2.08,0.36,0.49,40.15,-1.81
25,m25,10/23/20,107,FALSE,330,19,1.81,0.86,0.96,0.18,0.76,0.91,37.82,-0.85
25,m25,10/23/20,107,FALSE,715.5,20,1.02,0.06,1.01,0.11,0.11,0.79,38.48,-0.02
25,m25,10/23/20,108,FALSE,364,17,3.88,0.72,0.17,0,0.63,0.09,40.1,-0.53
25,m25,10/23/20,108,FALSE,561,23,1.56,0.8,0.38,0,0.72,0.16,39.24,0.66
25,m25,10/23/20,108,FALSE,932.5,27,8.41,0.01,0.55,2.5,0.16,0.5,41.04,-0.14
25,m25,10/23/20,108,FALSE,631.5,21,1.61,0.25,0.19,0.3,0.14,0.1,39.09,0.4
25,m25,10/23/20,109,FALSE,507.5,16,5.81,-0.01,0.88,0,0.08,0.88,38.33,-0.02
25,m25,10/23/20,109,FALSE,678.5,20,2.09,0.62,0.16,0.21,0.51,0.11,40.32,0.2
25,m25,10/23/20,109,FALSE,738,23,78.08,0.78,0.16,2.9,0.87,0.36,40.05,0.13
25,m25,10/23/20,109,FALSE,701,25,7.52,0.99,0.19,0.29,0.9,0.44,42.05,2.38
25,m25,10/23/20,110,FALSE,1057.5,28,8.69,0.93,0.19,0.33,0.86,0.5,39.45,-2.43
25,m25,10/23/20,110,FALSE,585.5,19,1.17,0.71,0.75,0,0.62,0.86,41.24,0.21
25,m25,10/23/20,110,FALSE,559,16,1.65,0.65,0.82,0.32,0.56,0.88,42.05,-0.42
25,m25,10/23/20,110,FALSE,427,16,1.79,0.68,0.85,0,0.59,0.9,42.84,-0.49
25,m25,10/23/20,111,FALSE,654,19,0.8,0.65,0.75,0.17,0.56,0.85,40.12,-0.2
25,m25,10/23/20,111,FALSE,591,0,1.56,0.54,0.82,0,0.54,0.82,41.78,1.83
25,m25,10/23/20,111,FALSE,627.5,19,1.26,0.68,0.9,0.3,0.58,0.88,40.15,0.4
25,m25,10/23/20,111,FALSE,607.5,22,0.89,0.69,0.66,0,0.59,0.82,39.28,-0.01
25,m25,10/23/20,112,FALSE,815.5,20,1.28,0.67,0.61,0.19,0.59,0.79,39.73,0.4
25,m25,10/23/20,112,FALSE,389,16,2.91,0.69,0.86,0,0.61,0.9,41.1,0.47
25,m25,10/23/20,112,FALSE,807.5,27,5.66,0.99,0.36,0.39,0.84,0.34,38.58,-0.22
25,m25,10/23/20,112,FALSE,988.5,27,6.05,1,0.34,0.39,0.86,0.42,38.78,-1.58
25,m25,10/23/20,113,FALSE,378.5,18,39.93,0.34,0.37,1.64,0.29,0.57,42.1,0.92
25,m25,10/23/20,113,FALSE,595,21,3.49,0.99,0.29,0,0.88,0.35,42.16,-0.47
25,m25,10/23/20,113,FALSE,452,14,47.23,0.2,0.14,0.34,0.13,0.1,38.23,-1.87
25,m25,10/23/20,113,FALSE,614,25,7.6,0.99,0.22,0.17,0.89,0.42,43.25,2.07
25,m25,10/23/20,114,FALSE,760,20,0.45,0.86,0.38,0.09,0.84,0.62,40.08,-0.5
25,m25,10/23/20,114,FALSE,661.5,22,8.22,0.95,1.01,0,0.87,0.81,38.28,0.27
25,m25,10/23/20,114,FALSE,539.5,24,23.91,0.86,0.89,0,0.74,0.79,40.18,0.54
25,m25,10/23/20,115,FALSE,462.5,18,7.96,0.71,0.86,0,0.61,0.89,40.61,0.66
25,m25,10/23/20,115,FALSE,482.5,0,3.35,0.62,0.81,0,0.62,0.81,40.08,0.37
25,m25,10/23/20,115,FALSE,471,0,1.81,0.65,0.84,0,0.65,0.84,41.72,0.43
25,m25,10/23/20,115,FALSE,671,18,0.2,0.71,0.6,0.3,0.64,0.75,39.48,0.75
25,m25,10/23/20,116,FALSE,678.5,16,3.5,0.71,0.58,0.48,0.65,0.74,40.57,-1.46
25,m25,10/23/20,116,FALSE,657.5,15,0.2,0.63,0.58,0.2,0.65,0.76,39.49,-0.09
25,m25,10/23/20,116,FALSE,553.5,0,1.02,0.66,0.79,0,0.66,0.79,41.64,0.29
25,m25,10/23/20,116,FALSE,756.5,21,0.28,0.68,0.58,0.02,0.61,0.79,39.88,-0.07
25,m25,10/23/20,117,FALSE,664.5,18,0.28,0.7,0.74,0,0.61,0.84,40.03,0.11
25,m25,10/23/20,117,FALSE,464,19,10.37,0.99,0.34,0,0.93,0.54,41.01,1.2
25,m25,10/23/20,117,FALSE,556.5,21,4.12,0.97,0.27,0.33,0.9,0.48,39.84,-0.26
25,m25,10/23/20,117,FALSE,734.5,22,1.7,0.93,0.36,0,0.83,0.52,38.28,-1.69
25,m25,10/23/20,118,FALSE,823.5,0,3.31,0.83,0.76,0,0.83,0.76,39.03,-1.67
25,m25,10/23/20,118,FALSE,419.5,18,2.91,1,0.95,0,0.91,0.9,36.92,-0.42
25,m25,10/23/20,118,FALSE,414,18,0.82,0.7,0.62,0,0.64,0.8,41.53,0.21
25,m25,10/23/20,118,FALSE,846,24,0.8,0.36,0.32,0.26,0.4,0.6,41.13,0.43
25,m25,10/23/20,119,FALSE,224,14,20.32,0.15,0.95,2.75,0.23,0.94,38.81,-1.63
25,m25,10/23/20,119,FALSE,773,23,2.84,0.07,0.47,2.56,0.13,0.21,38.88,-2.27
25,m25,10/23/20,119,FALSE,865,21,4.39,0.32,0.59,0,0.23,0.44,38.69,0.19
25,m25,10/23/20,119,FALSE,513,17,1.2,0.26,-0.02,0,0.3,0.18,40.01,-1.43
25,m25,10/23/20,120,FALSE,616.5,15,1.34,0.33,0.12,0.09,0.28,0.28,38.31,-0.91
25,m25,10/23/20,120,FALSE,1073,0,0.4,0.52,0.75,0,0.52,0.75,40.1,0.17
25,m25,10/23/20,120,FALSE,503.5,21,3.69,0.33,0.5,2.74,0.27,0.28,40.83,3.23
25,m25,10/23/20,120,FALSE,533,16,0.89,0.26,0.09,0.09,0.29,0.28,40.97,-0.29
25,m25,10/23/20,121,FALSE,704,18,0.28,0.25,-0.02,0,0.29,0.19,38.3,-0.04
25,m25,10/23/20,121,FALSE,677.5,18,1.61,0.25,-0.02,0,0.29,0.19,38.41,0.19
25,m25,10/23/20,121,FALSE,807.5,21,0.45,0.22,-0.02,0.22,0.27,0.21,38.52,-0.19
25,m25,10/23/20,121,FALSE,828,20,0.63,0.22,-0.02,0,0.27,0.21,37.57,0.06
25,m25,10/23/20,122,FALSE,1069,20,0,0.23,0.06,0,0.3,0.25,39.64,-0.11
25,m25,10/23/20,122,FALSE,1100,25,1.65,0.41,0.49,0.24,0.31,0.28,39.24,-0.14
25,m25,10/23/20,122,FALSE,1091,26,0.6,0.41,0.54,0.2,0.32,0.3,39.02,-0.15
25,m25,10/23/20,122,FALSE,1194.5,23,1.08,0.24,0.1,0,0.32,0.31,39.46,0.84
25,m25,10/23/20,123,FALSE,1193.5,23,0.63,0.24,0.08,2.99,0.32,0.31,39.33,-0.62
25,m25,10/23/20,123,FALSE,293,12,53.89,0.28,0.1,1.73,0.28,0.25,35.47,-0.98
25,m25,10/23/20,123,FALSE,229,11,62.64,0.21,0.87,2.64,0.27,0.91,40.42,0.3
25,m25,10/23/20,124,FALSE,1053,25,0.4,0.84,0.19,0.05,0.87,0.5,39.22,0.26
25,m25,10/23/20,124,FALSE,889.5,20,46.53,0.66,-0.01,1.37,0.58,0.16,35.31,-3.27
25,m25,10/23/20,124,FALSE,618.5,20,0.63,0.57,0.04,0.39,0.47,0.11,41.06,-0.47
25,m25,10/23/20,124,FALSE,893.5,23,2.28,0.59,0.16,0.51,0.47,0.21,38.97,-2.61
25,m25,10/23/20,125,FALSE,733,20,1.34,0.57,0.14,0.68,0.47,0.21,40.94,0.64
25,m25,10/23/20,125,FALSE,1143,23,5.1,0.56,0.33,1.19,0.44,0.26,39.08,-1.29
25,m25,10/23/20,125,FALSE,870,21,0.45,0.58,0.16,0.02,0.47,0.26,38.93,0
25,m25,10/23/20,125,FALSE,717,19,0.63,0.59,0.22,0.14,0.48,0.21,40.25,0.04
25,m25,10/23/20,126,FALSE,607,16,0.63,0.55,0.11,0,0.47,0.16,41.87,-0.03
25,m25,10/23/20,126,FALSE,735.5,18,5.56,0.55,0.2,0,0.46,0.14,39.8,1.39
25,m25,10/23/20,126,FALSE,764.5,16,1.22,0.44,-0.02,0.16,0.46,0.18,39.64,-2.46
25,m25,10/23/20,126,FALSE,773.5,20,0.2,0.55,0.01,0.18,0.46,0.15,39.28,-0.05
25,m25,10/23/20,127,FALSE,532.5,16,0.82,0.54,0.12,0.29,0.46,0.14,40.83,-0.05
25,m25,10/23/20,127,FALSE,633.5,19,1.08,0.56,-0.02,0.16,0.48,0.14,39.71,0.11
25,m25,10/23/20,127,FALSE,525,19,0.57,0.56,-0.01,0,0.47,0.12,39.82,0.14
25,m25,10/23/20,127,FALSE,352,15,0.28,0.57,0.1,0.28,0.49,0.09,41.15,-0.08
25,m25,10/23/20,128,FALSE,514,17,0.45,0.5,0.1,0.05,0.41,0.12,39.57,0
25,m25,10/23/20,128,FALSE,1152,25,4.24,0.93,0.3,0.29,0.82,0.49,38.92,-0.23
25,m25,10/23/20,128,FALSE,299.5,15,1.34,0.77,0.05,0.2,0.68,0.08,39.69,0.35
25,m25,10/23/20,128,FALSE,559.5,21,0.63,0.53,0.04,0,0.42,0.09,40.57,-1.07
25,m25,10/23/20,129,FALSE,450,19,4.37,0.62,0.04,0.56,0.52,0.09,42.09,1.32
25,m25,10/23/20,129,FALSE,602,19,1,0.55,0.23,0.14,0.46,0.11,40.81,0.35
25,m25,10/23/20,129,FALSE,660,18,0.57,0.56,0.24,0.12,0.47,0.12,39.6,-1.08
25,m25,10/23/20,129,FALSE,491.5,14,1.44,0.42,-0.02,0,0.43,0.15,40.65,0.57
25,m25,10/23/20,130,FALSE,596,19,0.45,0.5,0.34,0,0.43,0.16,40.45,-0.05
25,m25,10/23/20,130,FALSE,480,19,2.04,0.51,0.28,0.15,0.43,0.12,40.84,1.26
25,m25,10/23/20,130,FALSE,350.5,14,1,0.51,0.13,0,0.43,0.1,40.46,0.01
25,m25,10/23/20,130,FALSE,360,14,0.45,0.5,0.12,0.27,0.43,0.11,42.28,0.3
25,m25,10/23/20,131,FALSE,370.5,16,0.2,0.52,0.16,0.32,0.44,0.1,41.21,0.04
25,m25,10/23/20,131,FALSE,329,15,0.82,0.53,0.16,0.27,0.46,0.09,40.65,-0.05
