head_body_distance_ss,body_speed_x_ss,body_speed_y_ss,head_speed_x_ss,head_speed_y_ss,head_body_dist_change_ss,head_rotation_ss,body_speed_ss,head_speed_ss,body_acceleration_ss,head_acceleration_ss,body_coord_x_ss,body_coord_y_ss,head_coord_x_ss,head_coord_y_ss,temp_ss
-0.0156637069220133,0.0240126321305486,-0.056479059306786,0.00187596927610377,-0.069812325155956,-0.000471241895688606,-0.0393198829114022,-0.0726184827737066,-0.0787976106439294,-0.000420237315930424,0.000169668402036826,-0.0024591415514121,-0.106423045917222,-0.00657465392134919,-0.0797456638830675,-0.0665584300402104
-0.00882662868640974,-0.0493069066566355,0.0745508138571097,0.00122528757109571,0.0896214367202237,-0.000635298899024487,0.0609701013336579,0.0968120904329632,0.104442034517018,0.00521836692565118,0.00377545060594065,-0.10557995683435,0.10411280834677,-0.0795480124169417,0.0761737399047235,0.174620688221997
-0.004590744323049,0.0288076094115733,-0.0711200236145523,-0.000295693310770425,-0.0904565393805546,0.0012838450150446,-0.0596558575095198,-0.0917685600148117,-0.105461118489024,0.000214015195045806,-0.000497619990263308,0.0341276332077222,-0.10932198650523,0.0239534862580304,-0.0812680920918408,-0.144014016875962
-0.0156637607471521,0.0240126038685069,-0.0564789801894848,0.00187594458217853,-0.0698122445147299,-0.000471235092193074,-0.0393198481439109,-0.0726183907229652,-0.0787975355544942,-0.000420234478458006,0.000169665234145529,-0.00245989272838085,-0.106422903766938,-0.00657533443163476,-0.0797455308923939,-0.0665581439842215
-0.0156637472897584,0.0240126109323867,-0.0564789999667716,0.00187595075927309,-0.0698122646683032,-0.000471236793267419,-0.0393198568255543,-0.0726184137302046,-0.0787975543143097,-0.000420235186687051,0.000169666027486807,-0.00245970495555926,-0.10642293930275,-0.00657516431943127,-0.0797455641423261,-0.0665582154918148
-0.0156637338323647,0.0240126179962666,-0.0564790197440583,0.00187595693636766,-0.0698122848218765,-0.000471238494341764,-0.0393198655071977,-0.072618436737444,-0.0787975730741252,-0.000420235894916096,0.000169666820828085,-0.00245951718273767,-0.106422974838562,-0.00657499420722778,-0.0797455973922582,-0.0665582869994081
-0.0156637203749711,0.0240126250601464,-0.0564790395213451,0.00187596311346222,-0.0698123049754498,-0.000471240195416109,-0.0393198741888411,-0.0726184597446834,-0.0787975918339408,-0.000420236603145141,0.000169667614169363,-0.00245932940991609,-0.106423010374374,-0.00657482409502428,-0.0797456306421904,-0.0665583585070015
-0.00882659541702407,-0.0493069454703673,0.0745508520421057,0.001225292453599,0.0896214816586998,-0.000635298279901133,0.0609701275584228,0.0968121218950327,0.104442076913585,0.00521836965390938,0.00377545409824761,-0.105579931441664,0.104112730872939,-0.0795479939774946,0.0761736724216279,0.174620705806121
-0.0156637069220133,0.0240126321305486,-0.056479059306786,0.00187596927610377,-0.069812325155956,-0.000471241895688606,-0.0393198829114022,-0.0726184827737066,-0.0787976106439294,-0.000420237315930424,0.000169668402036826,-0.0024591415514121,-0.106423045917222,-0.00657465392134919,-0.0797456638830675,-0.0665584300402104
-0.00882662868640974,-0.0493069066566355,0.0745508138571097,0.00122528757109571,0.0896214367202237,-0.000635298899024487,0.0609701013336579,0.0968120904329632,0.104442034517018,0.00521836692565118,0.00377545060594065,-0.10557995683435,0.10411280834677,-0.0795480124169417,0.0761737399047235,0.174620688221997
-0.004590744323049,0.0288076094115733,-0.0711200236145523,-0.000295693310770425,-0.0904565393805546,0.0012838450150446,-0.0596558575095198,-0.0917685600148117,-0.105461118489024,0.000214015195045806,-0.000497619990263308,0.0341276332077222,-0.10932198650523,0.0239534862580304,-0.0812680920918408,-0.144014016875962
-0.0156637607471521,0.0240126038685069,-0.0564789801894848,0.00187594458217853,-0.0698122445147299,-0.000471235092193074,-0.0393198481439109,-0.0726183907229652,-0.0787975355544942,-0.000420234478458006,0.000169665234145529,-0.00245989272838085,-0.106422903766938,-0.00657533443163476,-0.0797455308923939,-0.0665581439842215
-0.0156637472897584,0.0240126109323867,-0.0564789999667716,0.00187595075927309,-0.0698122646683032,-0.000471236793267419,-0.0393198568255543,-0.0726184137302046,-0.0787975543143097,-0.000420235186687051,0.000169666027486807,-0.00245970495555926,-0.10642293930275,-0.00657516431943127,-0.0797455641423261,-0.0665582154918148
-0.0156637338323647,0.0240126179962666,-0.0564790197440583,0.00187595693636766,-0.0698122848218765,-0.000471238494341764,-0.0393198655071977,-0.072618436737444,-0.0787975730741252,-0.000420235894916096,0.000169666820828085,-0.00245951718273767,-0.106422974838562,-0.00657499420722778,-0.0797455973922582,-0.0665582869994081
-0.0156637203749711,0.0240126250601464,-0.0564790395213451,0.00187596311346222,-0.0698123049754498,-0.000471240195416109,-0.0393198741888411,-0.0726184597446834,-0.0787975918339408,-0.000420236603145141,0.000169667614169363,-0.00245932940991609,-0.106423010374374,-0.00657482409502428,-0.0797456306421904,-0.0665583585070015
-0.00882659541702407,-0.0493069454703673,0.0745508520421057,0.001225292453599,0.0896214816586998,-0.000635298279901133,0.0609701275584228,0.0968121218950327,0.104442076913585,0.00521836965390938,0.00377545409824761,-0.105579931441664,0.104112730872939,-0.0795479939774946,0.0761736724216279,0.174620705806121
-0.0156637069220133,0.0240126321305486,-0.056479059306786,0.00187596927610377,-0.069812325155956,-0.000471241895688606,-0.0393198829114022,-0.0726184827737066,-0.0787976106439294,-0.000420237315930424,0.000169668402036826,-0.0024591415514121,-0.106423045917222,-0.00657465392134919,-0.0797456638830675,-0.0665584300402104
-0.00882662868640974,-0.0493069066566355,0.0745508138571097,0.00122528757109571,0.0896214367202237,-0.000635298899024487,0.0609701013336579,0.0968120904329632,0.104442034517018,0.00521836692565118,0.00377545060594065,-0.10557995683435,0.10411280834677,-0.0795480124169417,0.0761737399047235,0.174620688221997
-0.004590744323049,0.0288076094115733,-0.0711200236145523,-0.000295693310770425,-0.0904565393805546,0.0012838450150446,-0.0596558575095198,-0.0917685600148117,-0.105461118489024,0.000214015195045806,-0.000497619990263308,0.0341276332077222,-0.10932198650523,0.0239534862580304,-0.0812680920918408,-0.144014016875962
-0.0156637607471521,0.0240126038685069,-0.0564789801894848,0.00187594458217853,-0.0698122445147299,-0.000471235092193074,-0.0393198481439109,-0.0726183907229652,-0.0787975355544942,-0.000420234478458006,0.000169665234145529,-0.00245989272838085,-0.106422903766938,-0.00657533443163476,-0.0797455308923939,-0.0665581439842215
-0.0156637472897584,0.0240126109323867,-0.0564789999667716,0.00187595075927309,-0.0698122646683032,-0.000471236793267419,-0.0393198568255543,-0.0726184137302046,-0.0787975543143097,-0.000420235186687051,0.000169666027486807,-0.00245970495555926,-0.10642293930275,-0.00657516431943127,-0.0797455641423261,-0.0665582154918148
-0.0156637338323647,0.0240126179962666,-0.0564790197440583,0.00187595693636766,-0.0698122848218765,-0.000471238494341764,-0.0393198655071977,-0.072618436737444,-0.0787975730741252,-0.000420235894916096,0.000169666820828085,-0.00245951718273767,-0.106422974838562,-0.00657499420722778,-0.0797455973922582,-0.0665582869994081
-0.0156637203749711,0.0240126250601464,-0.0564790395213451,0.00187596311346222,-0.0698123049754498,-0.000471240195416109,-0.0393198741888411,-0.0726184597446834,-0.0787975918339408,-0.000420236603145141,0.000169667614169363,-0.00245932940991609,-0.106423010374374,-0.00657482409502428,-0.0797456306421904,-0.0665583585070015
-0.00882659541702407,-0.0493069454703673,0.0745508520421057,0.001225292453599,0.0896214816586998,-0.000635298279901133,0.0609701275584228,0.0968121218950327,0.104442076913585,0.00521836965390938,0.00377545409824761,-0.105579931441664,0.104112730872939,-0.0795479939774946,0.0761736724216279,0.174620705806121
-0.0156637069220133,0.0240126321305486,-0.056479059306786,0.00187596927610377,-0.069812325155956,-0.000471241895688606,-0.0393198829114022,-0.0726184827737066,-0.0787976106439294,-0.000420237315930424,0.000169668402036826,-0.0024591415514121,-0.106423045917222,-0.00657465392134919,-0.0797456638830675,-0.0665584300402104
-0.00882662868640974,-0.0493069066566355,0.0745508138571097,0.00122528757109571,0.0896214367202237,-0.000635298899024487,0.0609701013336579,0.0968120904329632,0.104442034517018,0.00521836692565118,0.00377545060594065,-0.10557995683435,0.10411280834677,-0.0795480124169417,0.0761737399047235,0.174620688221997
-0.004590744323049,0.0288076094115733,-0.0711200236145523,-0.000295693310770425,-0.0904565393805546,0.0012838450150446,-0.0596558575095198,-0.0917685600148117,-0.105461118489024,0.000214015195045806,-0.000497619990263308,0.0341276332077222,-0.10932198650523,0.0239534862580304,-0.0812680920918408,-0.144014016875962
-0.0156637607471521,0.0240126038685069,-0.0564789801894848,0.00187594458217853,-0.0698122445147299,-0.000471235092193074,-0.0393198481439109,-0.0726183907229652,-0.0787975355544942,-0.000420234478458006,0.000169665234145529,-0.00245989272838085,-0.106422903766938,-0.00657533443163476,-0.0797455308923939,-0.0665581439842215
-0.0156637472897584,0.0240126109323867,-0.0564789999667716,0.00187595075927309,-0.0698122646683032,-0.000471236793267419,-0.0393198568255543,-0.0726184137302046,-0.0787975543143097,-0.000420235186687051,0.000169666027486807,-0.00245970495555926,-0.10642293930275,-0.00657516431943127,-0.0797455641423261,-0.0665582154918148
-0.0156637338323647,0.0240126179962666,-0.0564790197440583,0.00187595693636766,-0.0698122848218765,-0.000471238494341764,-0.0393198655071977,-0.072618436737444,-0.0787975730741252,-0.000420235894916096,0.000169666820828085,-0.00245951718273767,-0.106422974838562,-0.00657499420722778,-0.0797455973922582,-0.0665582869994081
-0.0156637203749711,0.0240126250601464,-0.0564790395213451,0.00187596311346222,-0.0698123049754498,-0.000471240195416109,-0.0393198741888411,-0.0726184597446834,-0.0787975918339408,-0.000420236603145141,0.000169667614169363,-0.00245932940991609,-0.106423010374374,-0.00657482409502428,-0.0797456306421904,-0.0665583585070015
-0.00882659541702407,-0.0493069454703673,0.0745508520421057,0.001225292453599,0.0896214816586998,-0.000635298279901133,0.0609701275584228,0.0968121218950327,0.104442076913585,0.00521836965390938,0.00377545409824761,-0.105579931441664,0.104112730872939,-0.0795479939774946,0.0761736724216279,0.174620705806121
-0.0156637069220133,0.0240126321305486,-0.056479059306786,0.00187596927610377,-0.069812325155956,-0.000471241895688606,-0.0393198829114022,-0.0726184827737066,-0.0787976106439294,-0.000420237315930424,0.000169668402036826,-0.0024591415514121,-0.106423045917222,-0.00657465392134919,-0.0797456638830675,-0.0665584300402104
-0.00882662868640974,-0.0493069066566355,0.0745508138571097,0.00122528757109571,0.0896214367202237,-0.000635298899024487,0.0609701013336579,0.0968120904329632,0.104442034517018,0.00521836692565118,0.00377545060594065,-0.10557995683435,0.10411280834677,-0.0795480124169417,0.0761737399047235,0.174620688221997
-0.0156636964471984,0.024012639554798,-0.0564790794006707,0.00187597423635614,-0.0698123463925927,-0.000471243535541244,-0.0393198938885698,-0.07261850648084,-0.0787976318709452,-0.000420238219078538,0.000169668959239241,-0.00245894675937438,-0.106423083606119,-0.0065744791310525,-0.0797456979714743,-0.0665585013739701
-0.004590744323049,0.0288076094115733,-0.0711200236145523,-0.000295693310770425,-0.0904565393805546,0.0012838450150446,-0.0596558575095198,-0.0917685600148117,-0.105461118489024,0.000214015195045806,-0.000497619990263308,0.0341276332077222,-0.10932198650523,0.0239534862580304,-0.0812680920918408,-0.144014016875962
-0.0156637607471521,0.0240126038685069,-0.0564789801894848,0.00187594458217853,-0.0698122445147299,-0.000471235092193074,-0.0393198481439109,-0.0726183907229652,-0.0787975355544942,-0.000420234478458006,0.000169665234145529,-0.00245989272838085,-0.106422903766938,-0.00657533443163476,-0.0797455308923939,-0.0665581439842215
-0.0156637472897584,0.0240126109323867,-0.0564789999667716,0.00187595075927309,-0.0698122646683032,-0.000471236793267419,-0.0393198568255543,-0.0726184137302046,-0.0787975543143097,-0.000420235186687051,0.000169666027486807,-0.00245970495555926,-0.10642293930275,-0.00657516431943127,-0.0797455641423261,-0.0665582154918148
-0.0156637338323647,0.0240126179962666,-0.0564790197440583,0.00187595693636766,-0.0698122848218765,-0.000471238494341764,-0.0393198655071977,-0.072618436737444,-0.0787975730741252,-0.000420235894916096,0.000169666820828085,-0.00245951718273767,-0.106422974838562,-0.00657499420722778,-0.0797455973922582,-0.0665582869994081
-0.0156637203749711,0.0240126250601464,-0.0564790395213451,0.00187596311346222,-0.0698123049754498,-0.000471240195416109,-0.0393198741888411,-0.0726184597446834,-0.0787975918339408,-0.000420236603145141,0.000169667614169363,-0.00245932940991609,-0.106423010374374,-0.00657482409502428,-0.0797456306421904,-0.0665583585070015
-0.00882659541702407,-0.0493069454703673,0.0745508520421057,0.001225292453599,0.0896214816586998,-0.000635298279901133,0.0609701275584228,0.0968121218950327,0.104442076913585,0.00521836965390938,0.00377545409824761,-0.105579931441664,0.104112730872939,-0.0795479939774946,0.0761736724216279,0.174620705806121
-0.0156637069220133,0.0240126321305486,-0.056479059306786,0.00187596927610377,-0.069812325155956,-0.000471241895688606,-0.0393198829114022,-0.0726184827737066,-0.0787976106439294,-0.000420237315930424,0.000169668402036826,-0.0024591415514121,-0.106423045917222,-0.00657465392134919,-0.0797456638830675,-0.0665584300402104
-0.00882662868640974,-0.0493069066566355,0.0745508138571097,0.00122528757109571,0.0896214367202237,-0.000635298899024487,0.0609701013336579,0.0968120904329632,0.104442034517018,0.00521836692565118,0.00377545060594065,-0.10557995683435,0.10411280834677,-0.0795480124169417,0.0761737399047235,0.174620688221997
-0.004590744323049,0.0288076094115733,-0.0711200236145523,-0.000295693310770425,-0.0904565393805546,0.0012838450150446,-0.0596558575095198,-0.0917685600148117,-0.105461118489024,0.000214015195045806,-0.000497619990263308,0.0341276332077222,-0.10932198650523,0.0239534862580304,-0.0812680920918408,-0.144014016875962
-0.0156637607471521,0.0240126038685069,-0.0564789801894848,0.00187594458217853,-0.0698122445147299,-0.000471235092193074,-0.0393198481439109,-0.0726183907229652,-0.0787975355544942,-0.000420234478458006,0.000169665234145529,-0.00245989272838085,-0.106422903766938,-0.00657533443163476,-0.0797455308923939,-0.0665581439842215
-0.0156637472897584,0.0240126109323867,-0.0564789999667716,0.00187595075927309,-0.0698122646683032,-0.000471236793267419,-0.0393198568255543,-0.0726184137302046,-0.0787975543143097,-0.000420235186687051,0.000169666027486807,-0.00245970495555926,-0.10642293930275,-0.00657516431943127,-0.0797455641423261,-0.0665582154918148
-0.0156637338323647,0.0240126179962666,-0.0564790197440583,0.00187595693636766,-0.0698122848218765,-0.000471238494341764,-0.0393198655071977,-0.072618436737444,-0.0787975730741252,-0.000420235894916096,0.000169666820828085,-0.00245951718273767,-0.106422974838562,-0.00657499420722778,-0.0797455973922582,-0.0665582869994081
-0.0156637203749711,0.0240126250601464,-0.0564790395213451,0.00187596311346222,-0.0698123049754498,-0.000471240195416109,-0.0393198741888411,-0.0726184597446834,-0.0787975918339408,-0.000420236603145141,0.000169667614169363,-0.00245932940991609,-0.106423010374374,-0.00657482409502428,-0.0797456306421904,-0.0665583585070015
-0.00882659541702407,-0.0493069454703673,0.0745508520421057,0.001225292453599,0.0896214816586998,-0.000635298279901133,0.0609701275584228,0.0968121218950327,0.104442076913585,0.00521836965390938,0.00377545409824761,-0.105579931441664,0.104112730872939,-0.0795479939774946,0.0761736724216279,0.174620705806121
-0.0156637069220133,0.0240126321305486,-0.056479059306786,0.00187596927610377,-0.069812325155956,-0.000471241895688606,-0.0393198829114022,-0.0726184827737066,-0.0787976106439294,-0.000420237315930424,0.000169668402036826,-0.0024591415514121,-0.106423045917222,-0.00657465392134919,-0.0797456638830675,-0.0665584300402104
